"site","scientificName","is_fish","iucn_category","bold_sequences"
"Belize Barrier Reef Reserve System","Limnoria clarkae",FALSE,,
"Belize Barrier Reef Reserve System","Limnoria indica",FALSE,,
"Belize Barrier Reef Reserve System","Limnoria multipunctata",FALSE,,
"Belize Barrier Reef Reserve System","Limnoria pfefferi",FALSE,,
"Belize Barrier Reef Reserve System","Limnoria platycauda",FALSE,,
"Belize Barrier Reef Reserve System","Limnoria quadripunctata",FALSE,,
"Belize Barrier Reef Reserve System","Limnoria unicornis",FALSE,,
"Belize Barrier Reef Reserve System","Linckia guildingi",FALSE,,
"Belize Barrier Reef Reserve System","Liocoryphe minocule",FALSE,,
"Belize Barrier Reef Reserve System","Liopropoma mowbrayi",TRUE,,1
"Belize Barrier Reef Reserve System","Liopropoma rubre",TRUE,,1
"Belize Barrier Reef Reserve System","Lipogramma anabantoides",TRUE,,1
"Belize Barrier Reef Reserve System","Lipogramma robinsi",TRUE,,
"Belize Barrier Reef Reserve System","Lipogramma trilineata",TRUE,,1
"Belize Barrier Reef Reserve System","Lissoclinum abdominale",FALSE,,
"Belize Barrier Reef Reserve System","Lissodendoryx (Anomodoryx) sigmata",FALSE,,
"Belize Barrier Reef Reserve System","Lissodendoryx (Lissodendoryx) carolinensis",FALSE,,
"Belize Barrier Reef Reserve System","Lissodendoryx (Lissodendoryx) colombiensis",FALSE,,
"Belize Barrier Reef Reserve System","Lissodendoryx (Lissodendoryx) isodictyalis",FALSE,,
"Belize Barrier Reef Reserve System","Lissodendoryx (Lissodendoryx) spinulosa",FALSE,,
"Belize Barrier Reef Reserve System","Lissodendoryx (Lissodendoryx) strongylata",FALSE,,
"Belize Barrier Reef Reserve System","Lissothuria antillensis",FALSE,,
"Belize Barrier Reef Reserve System","Lithophaga antillarum",FALSE,,
"Belize Barrier Reef Reserve System","Lithopoma caelatum",FALSE,,
"Belize Barrier Reef Reserve System","Lithopoma phoebium",FALSE,,
"Belize Barrier Reef Reserve System","Litiopa melanostoma",FALSE,,
"Belize Barrier Reef Reserve System","Littoraria angulifera",FALSE,,
"Belize Barrier Reef Reserve System","Littoraria nebulosa",FALSE,,
"Belize Barrier Reef Reserve System","Lobatus raninus",FALSE,,
"Belize Barrier Reef Reserve System","Loki circumsaltanus",FALSE,,
"Belize Barrier Reef Reserve System","Lophogobius cyprinoides",TRUE,,1
"Belize Barrier Reef Reserve System","Lottia leucopleura",FALSE,,
"Belize Barrier Reef Reserve System","Lucayablennius zingaro",TRUE,,1
"Belize Barrier Reef Reserve System","Luria cinerea",FALSE,,
"Belize Barrier Reef Reserve System","Lutjanus analis",TRUE,,1
"Belize Barrier Reef Reserve System","Lutjanus apodus",TRUE,,1
"Belize Barrier Reef Reserve System","Lutjanus cyanopterus",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Lutjanus griseus",TRUE,,1
"Belize Barrier Reef Reserve System","Lutjanus jocu",TRUE,,1
"Belize Barrier Reef Reserve System","Lutjanus mahogoni",TRUE,,1
"Belize Barrier Reef Reserve System","Lutjanus synagris",TRUE,,1
"Belize Barrier Reef Reserve System","Lytechinus variegatus",FALSE,,
"Belize Barrier Reef Reserve System","Lytechinus williamsi",FALSE,,
"Belize Barrier Reef Reserve System","Lythrypnus heterochroma",TRUE,,
"Belize Barrier Reef Reserve System","Lythrypnus spilus",TRUE,,1
"Belize Barrier Reef Reserve System","Machatrium spathulicarpus",FALSE,,
"Belize Barrier Reef Reserve System","Macrocypraea zebra",FALSE,,
"Belize Barrier Reef Reserve System","Macrostrombus costatus",FALSE,,
"Belize Barrier Reef Reserve System","Madracis auretenra",FALSE,,
"Belize Barrier Reef Reserve System","Madracis decactis",FALSE,,
"Belize Barrier Reef Reserve System","Madracis pharensis",FALSE,,
"Belize Barrier Reef Reserve System","Maguimithrax spinosissimus",FALSE,,
"Belize Barrier Reef Reserve System","Malacanthus plumieri",TRUE,,1
"Belize Barrier Reef Reserve System","Malacoctenus aurolineatus",TRUE,,1
"Belize Barrier Reef Reserve System","Malacoctenus boehlkei",TRUE,,1
"Belize Barrier Reef Reserve System","Malacoctenus erdmani",TRUE,,1
"Belize Barrier Reef Reserve System","Malacoctenus gilli",TRUE,,1
"Belize Barrier Reef Reserve System","Malacoctenus macropus",TRUE,,1
"Belize Barrier Reef Reserve System","Malacoctenus triangulatus",TRUE,,1
"Belize Barrier Reef Reserve System","Malacoctenus versicolor",TRUE,,1
"Belize Barrier Reef Reserve System","Malmgreniella puntotorensis",FALSE,,
"Belize Barrier Reef Reserve System","Manicina areolata",FALSE,,
"Belize Barrier Reef Reserve System","Mathilda barbadensis",FALSE,,
"Belize Barrier Reef Reserve System","Meandrina meandrites",FALSE,,
"Belize Barrier Reef Reserve System","Megadasys sterreri",FALSE,,
"Belize Barrier Reef Reserve System","Megalobrachium mortenseni",FALSE,,
"Belize Barrier Reef Reserve System","Megalobrachium poeyi",FALSE,,
"Belize Barrier Reef Reserve System","Megalobrachium roseum",FALSE,,
"Belize Barrier Reef Reserve System","Megalops atlanticus",TRUE,"VU",11
"Belize Barrier Reef Reserve System","Melampus coffea",FALSE,,
"Belize Barrier Reef Reserve System","Melichthys niger",TRUE,,1
"Belize Barrier Reef Reserve System","Meoma ventricosa",FALSE,,
"Belize Barrier Reef Reserve System","Merlia normani",FALSE,,
"Belize Barrier Reef Reserve System","Mesanthura bivittata",FALSE,,
"Belize Barrier Reef Reserve System","Mesanthura fasciata",FALSE,,
"Belize Barrier Reef Reserve System","Mesanthura looensis",FALSE,,
"Belize Barrier Reef Reserve System","Mesanthura paucidens",FALSE,,
"Belize Barrier Reef Reserve System","Mesanthura pulchra",FALSE,,
"Belize Barrier Reef Reserve System","Mesanthura punctillata",FALSE,,
"Belize Barrier Reef Reserve System","Mesanthura reticulata",FALSE,,
"Belize Barrier Reef Reserve System","Metacirolana agaricicola",FALSE,,
"Belize Barrier Reef Reserve System","Metacirolana halia",FALSE,,
"Belize Barrier Reef Reserve System","Metacirolana menziesi",FALSE,,
"Belize Barrier Reef Reserve System","Metalpheus rostratipes",FALSE,,
"Belize Barrier Reef Reserve System","Mexicope kensleyi",FALSE,,
"Belize Barrier Reef Reserve System","Microcosmus exasperatus",FALSE,,
"Belize Barrier Reef Reserve System","Microdesmus bahianus",TRUE,,1
"Belize Barrier Reef Reserve System","Microdesmus carri",TRUE,,1
"Belize Barrier Reef Reserve System","Microdesmus longipinnis",TRUE,,1
"Belize Barrier Reef Reserve System","Micrognathus crinitus",TRUE,,
"Belize Barrier Reef Reserve System","Micromelo undatus",FALSE,,
"Belize Barrier Reef Reserve System","Microspathodon chrysurus",TRUE,,1
"Belize Barrier Reef Reserve System","Micrura chlorapardalis",FALSE,,
"Belize Barrier Reef Reserve System","Micrura ignea",FALSE,,
"Belize Barrier Reef Reserve System","Micrura rubramaculosa",FALSE,,
"Belize Barrier Reef Reserve System","Millardiana longitentaculata",FALSE,,
"Belize Barrier Reef Reserve System","Millepora alcicornis",FALSE,,
"Belize Barrier Reef Reserve System","Millepora complanata",FALSE,,
"Belize Barrier Reef Reserve System","Minyanthura corallicola",FALSE,,
"Belize Barrier Reef Reserve System","Mitrella ocellata",FALSE,,
"Belize Barrier Reef Reserve System","Mizothenar patulipalma",FALSE,,
"Belize Barrier Reef Reserve System","Modiolus americanus",FALSE,,
"Belize Barrier Reef Reserve System","Modiolus modiolus",FALSE,,
"Belize Barrier Reef Reserve System","Moira atropos",FALSE,,
"Belize Barrier Reef Reserve System","Monacanthus ciliatus",TRUE,,1
"Belize Barrier Reef Reserve System","Monacanthus tuckeri",TRUE,,1
"Belize Barrier Reef Reserve System","Monoplex nicobaricus",FALSE,,
"Belize Barrier Reef Reserve System","Monoplex pilearis",FALSE,,
"Belize Barrier Reef Reserve System","Monstrilla inserta",FALSE,,
"Belize Barrier Reef Reserve System","Montastraea cavernosa",FALSE,,
"Belize Barrier Reef Reserve System","Montfortia emarginata",FALSE,,
"Belize Barrier Reef Reserve System","Moringua edwardsi",TRUE,,12
"Belize Barrier Reef Reserve System","Morum oniscus",FALSE,,
"Belize Barrier Reef Reserve System","Munna petronastes",FALSE,,
"Belize Barrier Reef Reserve System","Murexsul oxytatus",FALSE,,
"Belize Barrier Reef Reserve System","Muriceopsis flavida",FALSE,,
"Belize Barrier Reef Reserve System","Muriceopsis petila",FALSE,,
"Belize Barrier Reef Reserve System","Muricopsis rosea",FALSE,,
"Belize Barrier Reef Reserve System","Mussa angulosa",FALSE,,
"Belize Barrier Reef Reserve System","Mycale (Aegogropila) arndti",FALSE,,
"Belize Barrier Reef Reserve System","Mycale (Aegogropila) carmigropila",FALSE,,
"Belize Barrier Reef Reserve System","Mycale (Aegogropila) citrina",FALSE,,
"Belize Barrier Reef Reserve System","Mycale (Arenochalina) laxissima",FALSE,,
"Belize Barrier Reef Reserve System","Mycale (Carmia) magnirhaphidifera",FALSE,,
"Belize Barrier Reef Reserve System","Mycale (Carmia) microsigmatosa",FALSE,,
"Belize Barrier Reef Reserve System","Mycale (Mycale) laevis",FALSE,,
"Belize Barrier Reef Reserve System","Mycetophyllia aliciae",FALSE,,
"Belize Barrier Reef Reserve System","Mycetophyllia danaana",FALSE,,
"Belize Barrier Reef Reserve System","Mycetophyllia ferox",FALSE,"VU",
"Belize Barrier Reef Reserve System","Mycetophyllia lamarckiana",FALSE,,
"Belize Barrier Reef Reserve System","Mycetophyllia reesi",FALSE,,
"Belize Barrier Reef Reserve System","Mycteroperca bonaci",TRUE,,1
"Belize Barrier Reef Reserve System","Mycteroperca interstitialis",TRUE,"VU",1
"Belize Barrier Reef Reserve System","Mycteroperca tigris",TRUE,,1
"Belize Barrier Reef Reserve System","Myrianida gidholmi",FALSE,,
"Belize Barrier Reef Reserve System","Myrichthys breviceps",TRUE,,1
"Belize Barrier Reef Reserve System","Myrionema amboinense",FALSE,,
"Belize Barrier Reef Reserve System","Myripristis jacobus",TRUE,,1
"Belize Barrier Reef Reserve System","Myrmekioderma laminatum",FALSE,,
"Belize Barrier Reef Reserve System","Myrophis platyrhynchus",TRUE,,1
"Belize Barrier Reef Reserve System","Myrophis punctatus",TRUE,,1
"Belize Barrier Reef Reserve System","Mysidium (Orientomysidium) columbiae",FALSE,,
"Belize Barrier Reef Reserve System","Naria acicularis",FALSE,,
"Belize Barrier Reef Reserve System","Natica livida",FALSE,,
"Belize Barrier Reef Reserve System","Naticarius canrena",FALSE,,
"Belize Barrier Reef Reserve System","Nemalecium lighti",FALSE,,
"Belize Barrier Reef Reserve System","Neocyclops ferrarii",FALSE,,
"Belize Barrier Reef Reserve System","Neodrillia cydia",FALSE,,
"Belize Barrier Reef Reserve System","Neogyptis carriebowcayi",FALSE,,
"Belize Barrier Reef Reserve System","Neogyptis fauchaldi",FALSE,,
"Belize Barrier Reef Reserve System","Neoniphon marianus",TRUE,,1
"Belize Barrier Reef Reserve System","Neotiara nodulosa",FALSE,,
"Belize Barrier Reef Reserve System","Nereiphylla fragilis",FALSE,,
"Belize Barrier Reef Reserve System","Nereiphylla mimica",FALSE,,
"Belize Barrier Reef Reserve System","Nerita fulgurans",FALSE,,
"Belize Barrier Reef Reserve System","Nerita peloronta",FALSE,,
"Belize Barrier Reef Reserve System","Nerita tessellata",FALSE,,
"Belize Barrier Reef Reserve System","Nerita versicolor",FALSE,,
"Belize Barrier Reef Reserve System","Nes longus",TRUE,,1
"Belize Barrier Reef Reserve System","Netamelita tabaci",FALSE,,
"Belize Barrier Reef Reserve System","Nicidion amoureuxi",FALSE,,
"Belize Barrier Reef Reserve System","Nicidion angeli",FALSE,,
"Belize Barrier Reef Reserve System","Nicidion cariboea",FALSE,,
"Belize Barrier Reef Reserve System","Nicidion mikeli",FALSE,,
"Belize Barrier Reef Reserve System","Nicidion mutilata",FALSE,,
"Belize Barrier Reef Reserve System","Nicidion notata",FALSE,,
"Belize Barrier Reef Reserve System","Niphates arenata",FALSE,,
"Belize Barrier Reef Reserve System","Niveria quadripunctata",FALSE,,
"Belize Barrier Reef Reserve System","Notaulax occidentalis",FALSE,,
"Belize Barrier Reef Reserve System","Notocomplana ferruginea",FALSE,,
"Belize Barrier Reef Reserve System","Notoplana tipuca",FALSE,,
"Belize Barrier Reef Reserve System","Nymphon floridanum",FALSE,,
"Belize Barrier Reef Reserve System","Nymphon setipedes",FALSE,,
"Belize Barrier Reef Reserve System","Obelia bidentata",FALSE,,
"Belize Barrier Reef Reserve System","Obelia dichotoma",FALSE,,
"Belize Barrier Reef Reserve System","Oceania armata",FALSE,,
"Belize Barrier Reef Reserve System","Octopus briareus",FALSE,,
"Belize Barrier Reef Reserve System","Octopus hummelincki",FALSE,,
"Belize Barrier Reef Reserve System","Octopus joubini",FALSE,,
"Belize Barrier Reef Reserve System","Ocyurus chrysurus",TRUE,,1
"Belize Barrier Reef Reserve System","Odontoscion dentex",TRUE,,1
"Belize Barrier Reef Reserve System","Odontosyllis twincayensis",FALSE,,
"Belize Barrier Reef Reserve System","Ogcocephalus corniger",TRUE,,
"Belize Barrier Reef Reserve System","Olavius nicolae",FALSE,,
"Belize Barrier Reef Reserve System","Opecarcinus hypostegus",FALSE,,
"Belize Barrier Reef Reserve System","Ophiactis quinqueradia",FALSE,,
"Belize Barrier Reef Reserve System","Ophiactis savignyi",FALSE,,
"Belize Barrier Reef Reserve System","Ophidiaster guildingi",FALSE,,
"Belize Barrier Reef Reserve System","Ophioblennius macclurei",TRUE,,1
"Belize Barrier Reef Reserve System","Ophiocoma echinata",FALSE,,
"Belize Barrier Reef Reserve System","Ophiocomella ophiactoides",FALSE,,
"Belize Barrier Reef Reserve System","Ophiocomella pumila",FALSE,,
"Belize Barrier Reef Reserve System","Ophioderma appressum",FALSE,,
"Belize Barrier Reef Reserve System","Ophioderma brevicaudum",FALSE,,
"Belize Barrier Reef Reserve System","Ophioderma brevispinum",FALSE,,
"Belize Barrier Reef Reserve System","Ophioderma rubicundum",FALSE,,
"Belize Barrier Reef Reserve System","Ophiolepis impressa",FALSE,,
"Belize Barrier Reef Reserve System","Ophiolepis paucispina",FALSE,,
"Belize Barrier Reef Reserve System","Ophiolepis pawsoni",FALSE,,
"Belize Barrier Reef Reserve System","Ophiomastix wendtii",FALSE,,
"Belize Barrier Reef Reserve System","Ophiomyxa flaccida",FALSE,,
"Belize Barrier Reef Reserve System","Ophionereis reticulata",FALSE,,
"Belize Barrier Reef Reserve System","Ophionereis squamulosa",FALSE,,
"Belize Barrier Reef Reserve System","Ophiopsyllus latus",FALSE,,
"Belize Barrier Reef Reserve System","Ophiostigma isocanthum",FALSE,,
"Belize Barrier Reef Reserve System","Ophiostigma siva",FALSE,,
"Belize Barrier Reef Reserve System","Ophiothrix (Acanthophiothrix) suensoni",FALSE,,
"Belize Barrier Reef Reserve System","Ophiothrix (Ophiothrix) angulata",FALSE,,
"Belize Barrier Reef Reserve System","Ophiothrix (Ophiothrix) oerstedii",FALSE,,
"Belize Barrier Reef Reserve System","Opistognathus aurifrons",TRUE,,1
"Belize Barrier Reef Reserve System","Opistognathus maxillosus",TRUE,,1
"Belize Barrier Reef Reserve System","Orbicella annularis",FALSE,,
"Belize Barrier Reef Reserve System","Orbicella faveolata",FALSE,,
"Belize Barrier Reef Reserve System","Orbicella franksi",FALSE,,
"Belize Barrier Reef Reserve System","Orbitacolax hapalogenyos",FALSE,,
"Belize Barrier Reef Reserve System","Oreaster reticulatus",FALSE,,
"Belize Barrier Reef Reserve System","Orthopyxis sargassicola",FALSE,,
"Belize Barrier Reef Reserve System","Oxynoe antillarum",FALSE,,
"Belize Barrier Reef Reserve System","Pachycheles pilosus",FALSE,,
"Belize Barrier Reef Reserve System","Pachycheles serratus",FALSE,,
"Belize Barrier Reef Reserve System","Pachycordyle napolitana",FALSE,,
"Belize Barrier Reef Reserve System","Parablennius marmoreus",TRUE,,1
"Belize Barrier Reef Reserve System","Paracentrophyes praedictus",FALSE,,
"Belize Barrier Reef Reserve System","Paracerceis caudata",FALSE,,
"Belize Barrier Reef Reserve System","Paracerceis edithae",FALSE,,
"Belize Barrier Reef Reserve System","Paraclinus barbatus",TRUE,,
"Belize Barrier Reef Reserve System","Paraclinus infrons",TRUE,,1
"Belize Barrier Reef Reserve System","Paraclinus nigripinnis",TRUE,,1
"Belize Barrier Reef Reserve System","Paradella quadripunctata",FALSE,,
"Belize Barrier Reef Reserve System","Parahaploposthia longituba",FALSE,,
"Belize Barrier Reef Reserve System","Paralimnoria andrewsi",FALSE,,
"Belize Barrier Reef Reserve System","Paranebalia longipes",FALSE,,
"Belize Barrier Reef Reserve System","Paranthura caribbiensis",FALSE,,
"Belize Barrier Reef Reserve System","Paranthura infundibulata",FALSE,,
"Belize Barrier Reef Reserve System","Parapallene bermudensis",FALSE,,
"Belize Barrier Reef Reserve System","Pararicia belizensis",FALSE,,
"Belize Barrier Reef Reserve System","Parathelges piriformis",FALSE,,
"Belize Barrier Reef Reserve System","Parophidion schmidti",TRUE,,1
"Belize Barrier Reef Reserve System","Pempheris schomburgkii",TRUE,,1
"Belize Barrier Reef Reserve System","Pendanthura tanaiformis",FALSE,,
"Belize Barrier Reef Reserve System","Perophora carpenteria",FALSE,,
"Belize Barrier Reef Reserve System","Perophora regina",FALSE,,
"Belize Barrier Reef Reserve System","Perophora viridis",FALSE,,
"Belize Barrier Reef Reserve System","Petalifera petalifera",FALSE,,
"Belize Barrier Reef Reserve System","Petaloconchus erectus",FALSE,,
"Belize Barrier Reef Reserve System","Petrolisthes galathinus",FALSE,,
"Belize Barrier Reef Reserve System","Petrolisthes jugosus",FALSE,,
"Belize Barrier Reef Reserve System","Petrolisthes rosariensis",FALSE,,
"Belize Barrier Reef Reserve System","Petrotyx sanguineus",TRUE,,1
"Belize Barrier Reef Reserve System","Pettibonella multiuncinata",FALSE,,
"Belize Barrier Reef Reserve System","Phacelocyathus flos",FALSE,,
"Belize Barrier Reef Reserve System","Phaenocelis peleca",FALSE,,
"Belize Barrier Reef Reserve System","Phaenocelis purpurea",FALSE,,
"Belize Barrier Reef Reserve System","Phaeoptyx conklini",TRUE,,1
"Belize Barrier Reef Reserve System","Phaeoptyx pigmentaria",TRUE,,1
"Belize Barrier Reef Reserve System","Phaeoptyx xenus",TRUE,,1
"Belize Barrier Reef Reserve System","Phorbas amaranthus",FALSE,,
"Belize Barrier Reef Reserve System","Phorbas aurantiacus",FALSE,,
"Belize Barrier Reef Reserve System","Phosinella pulchra",FALSE,,
"Belize Barrier Reef Reserve System","Phosinella sagraiana",FALSE,,
"Belize Barrier Reef Reserve System","Phrikoceros mopsus",FALSE,,
"Belize Barrier Reef Reserve System","Phrontis alba",FALSE,,
"Belize Barrier Reef Reserve System","Phyllangia americana",FALSE,,
"Belize Barrier Reef Reserve System","Phyllodoce erythrophylla",FALSE,,
"Belize Barrier Reef Reserve System","Phyllonotus pomum",FALSE,,
"Belize Barrier Reef Reserve System","Phymanthus crucifer",FALSE,,
"Belize Barrier Reef Reserve System","Pilsbryspira jayana",FALSE,,
"Belize Barrier Reef Reserve System","Pilsbryspira nodata",FALSE,,
